row_index,video_id,rally_id,event_rank,clip_id,feature_source,window_start_original,window_end_original,original_len,video_len_after_collation,joints_npy,pos_npy,shuttle_npy,source_video,zero_pose_frames,zero_pose_rate,shuttle_visible_frames,shuttle_visible_rate,player_pos_out_of_unit_range,quality_group,has_phase02_label,stable_key,match_id,set_id,gt_rally_id,ball_round_id,event_frame_original,event_frame_source,stroke_type_ground_truth,player,server,true_label,true_label_name,reference_split
46,41,1,47,41_1_event_47,yolo,10016,10038,23,23,project/outputs/features_yolo26x_41_44/41/41_1_event_47_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_47_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_47_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,9,0.391304,23,1.000000,0,candidate_only_pose_dropout_25_50,False,,,,,,10027,window_midpoint_estimate,,,,-1,,
47,41,1,48,41_1_1_11,yolo,10038,10066,29,29,project/outputs/features_yolo26x_41_44/41/41_1_1_11_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_1_11_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_1_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,18,0.620690,29,1.000000,0,exact_label_pose_dropout_ge_50,True,41:1:1:11,41,1,1,11,10048,phase02_exact,clear,B,2,17,Bottom_clear,val
48,41,1,49,41_1_1_12,yolo,10066,10096,31,31,project/outputs/features_yolo26x_41_44/41/41_1_1_12_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_1_12_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_1_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,7,0.225806,31,1.000000,17,exact_label_pose_dropout_lt_25,True,41:1:1:12,41,1,1,12,10083,phase02_exact,passive drop,A,2,7,Top_drop,val
49,41,1,50,41_1_1_13,yolo,10096,10124,29,29,project/outputs/features_yolo26x_41_44/41/41_1_1_13_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_1_13_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_1_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,22,0.758621,29,1.000000,0,exact_label_pose_dropout_ge_50,True,41:1:1:13,41,1,1,13,10109,phase02_exact,net shot,B,3,13,Bottom_net shot,val
50,41,1,51,41_1_event_51,yolo,10124,10148,25,25,project/outputs/features_yolo26x_41_44/41/41_1_event_51_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_51_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_51_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,8,0.320000,25,1.000000,9,candidate_only_pose_dropout_25_50,False,,,,,,10136,window_midpoint_estimate,,,,-1,,
51,41,1,52,41_1_event_52,yolo,10148,10168,21,21,project/outputs/features_yolo26x_41_44/41/41_1_event_52_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_52_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_52_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,4,0.190476,15,0.714286,0,candidate_only_pose_dropout_lt_25,False,,,,,,10158,window_midpoint_estimate,,,,-1,,
52,41,1,53,41_1_event_53,yolo,10168,10196,29,29,project/outputs/features_yolo26x_41_44/41/41_1_event_53_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_53_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_53_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,24,0.827586,29,1.000000,0,candidate_only_pose_dropout_ge_50,False,,,,,,10182,window_midpoint_estimate,,,,-1,,
53,41,1,54,41_1_event_54,yolo,10196,10230,35,35,project/outputs/features_yolo26x_41_44/41/41_1_event_54_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_54_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_event_54_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,33,0.942857,23,0.657143,6,candidate_only_pose_dropout_ge_50,False,,,,,,10213,window_midpoint_estimate,,,,-1,,
54,41,2,1,41_2_event_1,yolo,10440,10464,25,25,project/outputs/features_yolo26x_41_44/41/41_2_event_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,18,0.720000,1,candidate_only_pose_dropout_lt_25,False,,,,,,10452,window_midpoint_estimate,,,,-1,,
55,41,2,2,41_2_event_2,yolo,10464,10482,19,19,project/outputs/features_yolo26x_41_44/41/41_2_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,16,0.842105,0,candidate_only_pose_dropout_lt_25,False,,,,,,10473,window_midpoint_estimate,,,,-1,,
56,41,2,3,41_2_event_3,yolo,10482,10500,19,19,project/outputs/features_yolo26x_41_44/41/41_2_event_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,19,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,10491,window_midpoint_estimate,,,,-1,,
57,41,2,4,41_2_event_4,yolo,10500,10522,23,23,project/outputs/features_yolo26x_41_44/41/41_2_event_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,23,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,10511,window_midpoint_estimate,,,,-1,,
58,41,2,5,41_2_event_5,yolo,10522,10555,34,34,project/outputs/features_yolo26x_41_44/41/41_2_event_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,14,0.411765,0,candidate_only_pose_dropout_lt_25,False,,,,,,10538,window_midpoint_estimate,,,,-1,,
59,41,2,6,41_1_2_2,yolo,10555,10592,38,38,project/outputs/features_yolo26x_41_44/41/41_1_2_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_2_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_2_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1,0.026316,37,0.973684,20,exact_label_pose_dropout_lt_25,True,41:1:2:2,41,1,2,2,10578,phase02_exact,push,A,2,8,Top_push,val
60,41,2,7,41_1_2_3,yolo,10592,10627,36,36,project/outputs/features_yolo26x_41_44/41/41_1_2_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_2_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_2_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,13,0.361111,36,1.000000,2,exact_label_pose_dropout_25_50,True,41:1:2:3,41,1,2,3,10608,phase02_exact,clear,B,2,17,Bottom_clear,val
61,41,2,8,41_1_2_4,yolo,10627,10664,38,38,project/outputs/features_yolo26x_41_44/41/41_1_2_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_2_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_2_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,2,0.052632,38,1.000000,24,exact_label_pose_dropout_lt_25,True,41:1:2:4,41,1,2,4,10648,phase02_exact,clear,A,2,5,Top_clear,val
62,41,2,9,41_1_2_5,yolo,10664,10694,31,31,project/outputs/features_yolo26x_41_44/41/41_1_2_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_2_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_2_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,6,0.193548,31,1.000000,4,exact_label_pose_dropout_lt_25,True,41:1:2:5,41,1,2,5,10681,phase02_exact,clear,B,3,17,Bottom_clear,val
63,41,2,10,41_2_event_10,yolo,10694,10720,27,27,project/outputs/features_yolo26x_41_44/41/41_2_event_10_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_10_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,27,1.000000,20,candidate_only_pose_dropout_lt_25,False,,,,,,10707,window_midpoint_estimate,,,,-1,,
64,41,2,11,41_2_event_11,yolo,10720,10739,20,20,project/outputs/features_yolo26x_41_44/41/41_2_event_11_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_11_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,20,1.000000,18,candidate_only_pose_dropout_lt_25,False,,,,,,10730,window_midpoint_estimate,,,,-1,,
65,41,2,12,41_2_event_12,yolo,10739,10758,20,20,project/outputs/features_yolo26x_41_44/41/41_2_event_12_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_12_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,20,1.000000,18,candidate_only_pose_dropout_lt_25,False,,,,,,10748,window_midpoint_estimate,,,,-1,,
66,41,2,13,41_2_event_13,yolo,10758,10800,43,43,project/outputs/features_yolo26x_41_44/41/41_2_event_13_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_13_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_event_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28,0.651163,36,0.837209,15,candidate_only_pose_dropout_ge_50,False,,,,,,10779,window_midpoint_estimate,,,,-1,,
67,41,3,1,41_3_event_1,yolo,10920,10934,15,15,project/outputs/features_yolo26x_41_44/41/41_3_event_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,15,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,10927,window_midpoint_estimate,,,,-1,,
68,41,3,2,41_3_event_2,yolo,10934,10953,20,20,project/outputs/features_yolo26x_41_44/41/41_3_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,13,0.650000,0,candidate_only_pose_dropout_lt_25,False,,,,,,10944,window_midpoint_estimate,,,,-1,,
69,41,3,3,41_3_event_3,yolo,10953,10974,22,22,project/outputs/features_yolo26x_41_44/41/41_3_event_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,19,0.863636,0,candidate_only_pose_dropout_lt_25,False,,,,,,10964,window_midpoint_estimate,,,,-1,,
70,41,3,4,41_1_3_1,yolo,10974,10994,21,21,project/outputs/features_yolo26x_41_44/41/41_1_3_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_3_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_3_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,21,1.000000,0,exact_label_pose_dropout_lt_25,True,41:1:3:1,41,1,3,1,10999,phase02_exact,short service,A,1,11,Top_short service,val
71,41,3,5,41_3_event_5,yolo,10994,11015,22,22,project/outputs/features_yolo26x_41_44/41/41_3_event_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,22,1.000000,8,candidate_only_pose_dropout_lt_25,False,,,,,,11004,window_midpoint_estimate,,,,-1,,
72,41,3,6,41_1_3_2,yolo,11015,11044,30,30,project/outputs/features_yolo26x_41_44/41/41_1_3_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_3_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_3_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,2,0.066667,30,1.000000,5,exact_label_pose_dropout_lt_25,True,41:1:3:2,41,1,3,2,11029,phase02_exact,net shot,B,3,13,Bottom_net shot,val
73,41,3,7,41_3_event_7,yolo,11044,11073,30,30,project/outputs/features_yolo26x_41_44/41/41_3_event_7_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_7_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,30,1.000000,20,candidate_only_pose_dropout_lt_25,False,,,,,,11058,window_midpoint_estimate,,,,-1,,
74,41,3,8,41_3_event_8,yolo,11073,11100,28,28,project/outputs/features_yolo26x_41_44/41/41_3_event_8_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_8_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_event_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,11,0.392857,27,0.964286,0,candidate_only_pose_dropout_25_50,False,,,,,,11086,window_midpoint_estimate,,,,-1,,
75,41,4,1,41_1_4_2,yolo,11370,11386,17,17,project/outputs/features_yolo26x_41_44/41/41_1_4_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_4_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_4_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,4,0.235294,7,0.411765,8,exact_label_pose_dropout_lt_25,True,41:1:4:2,41,1,4,2,11384,phase02_exact,net shot,A,3,1,Top_net shot,val
76,41,4,2,41_4_event_2,yolo,11386,11406,21,21,project/outputs/features_yolo26x_41_44/41/41_4_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_4_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_4_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,21,1.000000,5,candidate_only_pose_dropout_lt_25,False,,,,,,11396,window_midpoint_estimate,,,,-1,,
77,41,4,3,41_4_event_3,yolo,11406,11426,21,21,project/outputs/features_yolo26x_41_44/41/41_4_event_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_4_event_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_4_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,21,1.000000,4,candidate_only_pose_dropout_lt_25,False,,,,,,11416,window_midpoint_estimate,,,,-1,,
78,41,4,4,41_4_event_4,yolo,11426,11455,30,30,project/outputs/features_yolo26x_41_44/41/41_4_event_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_4_event_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_4_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,24,0.800000,0,candidate_only_pose_dropout_lt_25,False,,,,,,11440,window_midpoint_estimate,,,,-1,,
79,41,4,5,41_4_event_5,yolo,11455,11490,36,36,project/outputs/features_yolo26x_41_44/41/41_4_event_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_4_event_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_4_event_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,23,0.638889,27,0.750000,0,candidate_only_pose_dropout_ge_50,False,,,,,,11472,window_midpoint_estimate,,,,-1,,
80,41,5,1,41_5_event_1,yolo,11640,11664,25,25,project/outputs/features_yolo26x_41_44/41/41_5_event_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,22,0.880000,1,candidate_only_pose_dropout_lt_25,False,,,,,,11652,window_midpoint_estimate,,,,-1,,
81,41,5,2,41_5_event_2,yolo,11664,11687,24,24,project/outputs/features_yolo26x_41_44/41/41_5_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,24,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,11676,window_midpoint_estimate,,,,-1,,
82,41,5,3,41_5_event_3,yolo,11687,11704,18,18,project/outputs/features_yolo26x_41_44/41/41_5_event_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,18,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,11696,window_midpoint_estimate,,,,-1,,
83,41,5,4,41_5_event_4,yolo,11704,11718,15,15,project/outputs/features_yolo26x_41_44/41/41_5_event_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,15,1.000000,1,candidate_only_pose_dropout_lt_25,False,,,,,,11711,window_midpoint_estimate,,,,-1,,
84,41,5,5,41_1_5_1,yolo,11718,11740,23,23,project/outputs/features_yolo26x_41_44/41/41_1_5_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,17,0.739130,3,exact_label_pose_dropout_lt_25,True,41:1:5:1,41,1,5,1,11732,phase02_exact,short service,A,1,11,Top_short service,val
85,41,5,6,41_1_5_2,yolo,11740,11772,33,33,project/outputs/features_yolo26x_41_44/41/41_1_5_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,33,1.000000,3,exact_label_pose_dropout_lt_25,True,41:1:5:2,41,1,5,2,11756,phase02_exact,push,B,2,20,Bottom_push,val
86,41,5,7,41_1_5_3,yolo,11772,11796,25,25,project/outputs/features_yolo26x_41_44/41/41_1_5_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,25,1.000000,16,exact_label_pose_dropout_lt_25,True,41:1:5:3,41,1,5,3,11790,phase02_exact,back-court drive,A,2,6,Top_drive,val
87,41,5,8,41_1_5_4,yolo,11796,11818,23,23,project/outputs/features_yolo26x_41_44/41/41_1_5_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,23,1.000000,14,exact_label_pose_dropout_lt_25,True,41:1:5:4,41,1,5,4,11805,phase02_exact,return net,B,2,14,Bottom_return net,val
88,41,5,9,41_1_5_5,yolo,11818,11846,29,29,project/outputs/features_yolo26x_41_44/41/41_1_5_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,29,1.000000,27,exact_label_pose_dropout_lt_25,True,41:1:5:5,41,1,5,5,11832,phase02_exact,net shot,A,2,1,Top_net shot,val
89,41,5,10,41_1_5_6,yolo,11846,11874,29,29,project/outputs/features_yolo26x_41_44/41/41_1_5_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,29,1.000000,6,exact_label_pose_dropout_lt_25,True,41:1:5:6,41,1,5,6,11860,phase02_exact,net shot,B,2,13,Bottom_net shot,val
90,41,5,11,41_1_5_7,yolo,11874,11896,23,23,project/outputs/features_yolo26x_41_44/41/41_1_5_7_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_7_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,23,1.000000,0,exact_label_pose_dropout_lt_25,True,41:1:5:7,41,1,5,7,11888,phase02_exact,lob,A,2,4,Top_lob,val
91,41,5,12,41_5_event_12,yolo,11896,11922,27,27,project/outputs/features_yolo26x_41_44/41/41_5_event_12_joints.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_12_pos.npy,project/outputs/features_yolo26x_41_44/41/41_5_event_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,4,0.148148,21,0.777778,0,candidate_only_pose_dropout_lt_25,False,,,,,,11909,window_midpoint_estimate,,,,-1,,
92,41,5,13,41_1_5_8,yolo,11922,11946,25,25,project/outputs/features_yolo26x_41_44/41/41_1_5_8_joints.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_8_pos.npy,project/outputs/features_yolo26x_41_44/41/41_1_5_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,15,0.600000,25,1.000000,3,exact_label_pose_dropout_ge_50,True,41:1:5:8,41,1,5,8,11940,phase02_exact,smash,B,2,15,Bottom_smash,val
