row_index,split,clip_id,source_branch,class_name,label,original_len,video_len_after_collation
190,train,20_2_20_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_20_1,未知球種,0,25,25
191,train,20_2_24_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_24_1,未知球種,0,25,25
192,train,20_2_29_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_29_1,未知球種,0,25,25
193,train,20_2_31_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_31_1,未知球種,0,25,25
194,train,20_2_33_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_33_1,未知球種,0,25,25
195,train,20_2_36_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_36_1,未知球種,0,25,25
196,train,20_2_3_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_3_1,未知球種,0,25,25
197,train,20_2_4_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_4_1,未知球種,0,25,25
198,train,20_2_5_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_5_1,未知球種,0,24,24
199,train,20_2_7_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/20_2_7_1,未知球種,0,24,24
200,train,21_1_11_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_11_1,未知球種,0,68,68
201,train,21_1_12_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_12_1,未知球種,0,67,67
202,train,21_1_13_18,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_13_18,未知球種,0,47,47
203,train,21_1_13_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_13_1,未知球種,0,37,37
204,train,21_1_14_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_14_1,未知球種,0,50,50
205,train,21_1_15_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_15_1,未知球種,0,45,45
206,train,21_1_16_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_16_1,未知球種,0,67,67
207,train,21_1_18_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_18_1,未知球種,0,68,68
208,train,21_1_20_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_20_1,未知球種,0,62,62
209,train,21_1_21_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_21_1,未知球種,0,67,67
210,train,21_1_24_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_24_1,未知球種,0,68,68
211,train,21_1_28_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_28_1,未知球種,0,67,67
212,train,21_1_29_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_29_1,未知球種,0,68,68
213,train,21_1_30_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_30_1,未知球種,0,24,24
214,train,21_1_32_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_32_1,未知球種,0,67,67
215,train,21_1_36_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_36_1,未知球種,0,67,67
216,train,21_1_37_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_37_1,未知球種,0,39,39
217,train,21_1_38_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_38_1,未知球種,0,67,67
218,train,21_1_40_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_40_1,未知球種,0,68,68
219,train,21_1_4_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_1_4_1,未知球種,0,67,67
220,train,21_2_10_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_10_1,未知球種,0,67,67
221,train,21_2_11_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_11_1,未知球種,0,67,67
222,train,21_2_12_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_12_1,未知球種,0,53,53
223,train,21_2_14_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_14_1,未知球種,0,45,45
224,train,21_2_15_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_15_1,未知球種,0,67,67
225,train,21_2_16_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_16_1,未知球種,0,68,68
226,train,21_2_18_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_18_1,未知球種,0,68,68
227,train,21_2_26_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_26_1,未知球種,0,40,40
228,train,21_2_27_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_27_1,未知球種,0,43,43
229,train,21_2_2_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_2_1,未知球種,0,67,67
230,train,21_2_31_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_31_1,未知球種,0,40,40
231,train,21_2_32_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_32_1,未知球種,0,68,68
232,train,21_2_5_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_5_1,未知球種,0,67,67
233,train,21_2_6_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_6_1,未知球種,0,61,61
234,train,21_2_8_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/21_2_8_1,未知球種,0,67,67
235,train,22_1_10_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_10_1,未知球種,0,50,50
236,train,22_1_11_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_11_1,未知球種,0,52,52
237,train,22_1_12_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_12_1,未知球種,0,39,39
238,train,22_1_13_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_13_1,未知球種,0,37,37
239,train,22_1_15_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_15_1,未知球種,0,22,22
240,train,22_1_15_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_15_2,未知球種,0,49,49
241,train,22_1_16_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_16_1,未知球種,0,42,42
242,train,22_1_17_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_17_1,未知球種,0,67,67
243,train,22_1_18_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_18_1,未知球種,0,67,67
244,train,22_1_19_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_19_1,未知球種,0,42,42
245,train,22_1_21_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_21_1,未知球種,0,52,52
246,train,22_1_22_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_22_1,未知球種,0,40,40
247,train,22_1_24_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_24_1,未知球種,0,37,37
248,train,22_1_26_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_26_1,未知球種,0,55,55
249,train,22_1_27_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_27_1,未知球種,0,54,54
250,train,22_1_28_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_28_1,未知球種,0,40,40
251,train,22_1_30_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_30_1,未知球種,0,22,22
252,train,22_1_30_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_30_2,未知球種,0,24,24
253,train,22_1_31_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_31_1,未知球種,0,68,68
254,train,22_1_33_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_33_1,未知球種,0,45,45
255,train,22_1_34_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_34_1,未知球種,0,66,66
256,train,22_1_3_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_3_1,未知球種,0,68,68
257,train,22_1_7_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_7_1,未知球種,0,22,22
258,train,22_1_7_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_7_2,未知球種,0,30,30
259,train,22_1_9_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_1_9_1,未知球種,0,64,64
260,train,22_2_11_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_11_1,未知球種,0,67,67
261,train,22_2_12_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_12_1,未知球種,0,68,68
262,train,22_2_13_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_13_1,未知球種,0,48,48
263,train,22_2_15_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_15_1,未知球種,0,51,51
264,train,22_2_16_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_16_1,未知球種,0,57,57
265,train,22_2_17_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_17_1,未知球種,0,68,68
266,train,22_2_18_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_18_1,未知球種,0,44,44
267,train,22_2_19_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_19_1,未知球種,0,48,48
268,train,22_2_23_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_23_1,未知球種,0,36,36
269,train,22_2_24_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_24_1,未知球種,0,51,51
270,train,22_2_26_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_26_1,未知球種,0,55,55
271,train,22_2_28_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_28_1,未知球種,0,68,68
272,train,22_2_29_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_29_1,未知球種,0,25,25
273,train,22_2_31_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_31_1,未知球種,0,67,67
274,train,22_2_33_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_33_1,未知球種,0,22,22
275,train,22_2_33_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_33_2,未知球種,0,15,15
276,train,22_2_34_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_34_1,未知球種,0,45,45
277,train,22_2_35_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_35_1,未知球種,0,49,49
278,train,22_2_36_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_36_1,未知球種,0,67,67
279,train,22_2_38_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_38_1,未知球種,0,67,67
280,train,22_2_3_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_3_1,未知球種,0,55,55
281,train,22_2_4_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_4_1,未知球種,0,67,67
282,train,22_2_5_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_5_1,未知球種,0,67,67
283,train,22_2_6_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_6_1,未知球種,0,67,67
284,train,22_2_7_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_7_1,未知球種,0,23,23
285,train,22_2_7_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_7_2,未知球種,0,41,41
286,train,22_2_9_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_9_1,未知球種,0,23,23
287,train,22_2_9_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/22_2_9_2,未知球種,0,39,39
288,train,23_1_10_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_10_1,未知球種,0,47,47
289,train,23_1_13_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_13_1,未知球種,0,47,47
290,train,23_1_14_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_14_1,未知球種,0,22,22
291,train,23_1_14_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_14_2,未知球種,0,10,10
292,train,23_1_16_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_16_1,未知球種,0,47,47
293,train,23_1_17_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_17_1,未知球種,0,36,36
294,train,23_1_18_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_18_1,未知球種,0,52,52
295,train,23_1_19_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_19_1,未知球種,0,44,44
296,train,23_1_20_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_20_1,未知球種,0,67,67
297,train,23_1_21_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_21_1,未知球種,0,30,30
298,train,23_1_24_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_24_1,未知球種,0,43,43
299,train,23_1_25_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_25_1,未知球種,0,52,52
300,train,23_1_26_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_26_1,未知球種,0,22,22
301,train,23_1_26_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_26_2,未知球種,0,52,52
302,train,23_1_27_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_27_1,未知球種,0,52,52
303,train,23_1_2_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_2_1,未知球種,0,34,34
304,train,23_1_32_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_32_1,未知球種,0,43,43
305,train,23_1_34_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_34_1,未知球種,0,30,30
306,train,23_1_37_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_37_1,未知球種,0,58,58
307,train,23_1_3_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_3_1,未知球種,0,25,25
308,train,23_1_4_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_4_1,未知球種,0,22,22
309,train,23_1_4_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_4_2,未知球種,0,52,52
310,train,23_1_6_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_6_1,未知球種,0,60,60
311,train,23_1_7_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_1_7_1,未知球種,0,47,47
312,train,23_2_11_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_2_11_1,未知球種,0,30,30
313,train,23_2_12_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_2_12_1,未知球種,0,23,23
314,train,23_2_12_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_2_12_2,未知球種,0,18,18
315,train,23_2_15_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/未知球種/23_2_15_1,未知球種,0,23,23
